hjd,camera,mag,mag_err,flux,flux_err
2457785.78893,bg,17.683,99.99,0.082,0.065
2457549.87822,bd,17.54,99.99,-0.028,0.074
2456677.06085,bc,17.035,99.99,0.506,0.118
2457872.67158,bh,18.661,0.12947,0.132,0.016
2456675.08137,bd,16.844,99.99,-0.558,0.14
2457180.79734,bc,17.497,99.99,0.272,0.077
2457831.09315,bc,17.038,99.99,0.029,0.117
2457590.46784,bg,17.569,99.99,0.037,0.072
2457410.04877,bc,16.699,99.99,0.552,0.161
2457210.7528,bd,17.548,99.99,-0.066,0.073
2457526.88113,bd,16.686,99.99,0.006,0.162
2458303.65133,bg,17.184,99.99,0.233,0.103
2458331.56686,bh,17.57,0.17484,0.36,0.058
2457973.51833,bg,17.122,99.99,0.032,0.109
2457763.10705,bd,17.592,99.99,0.343,0.071
2457781.07896,bd,17.669,99.99,0.041,0.066
2457001.15111,bd,17.032,99.99,0.024,0.118
2457463.90687,bd,17.537,99.99,0.188,0.074
2457578.79278,bd,17.693,99.99,0.094,0.064
2456802.86648,bc,17.709,99.99,0.169,0.063
2457540.89156,bd,17.777,99.99,0.067,0.059
2457537.84737,bc,17.73,99.99,0.064,0.062
2457585.59192,bg,16.628,99.99,0.062,0.171
2458207.01484,bc,16.852,99.99,0.288,0.139
2457806.16277,bd,17.761,99.99,0.105,0.06
2457853.68854,bh,18.303,0.15891,0.183,0.027
2457184.46207,be,18.022,99.99,0.112,0.047
2457121.06204,bc,16.682,99.99,0.578,0.163
2457767.07106,bc,16.764,99.99,0.135,0.151
2458301.4712,bg,17.485,99.99,0.112,0.078
2456784.75295,bc,17.044,99.99,0.165,0.117
2457934.66261,bh,17.397,0.16959,0.422,0.066
2458341.53399,bh,18.602,99.99,0.025,0.028
2457155.59414,bf,17.415,99.99,0.322,0.083
2458163.76798,bh,18.698,99.99,0.066,0.025
2456811.8723,bc,17.27,99.99,0.434,0.095
2457763.10669,bc,17.679,99.99,0.228,0.065
2458201.73864,bg,17.544,99.99,0.159,0.074
2457932.78048,bc,17.301,99.99,0.333,0.092
2457903.80034,bd,17.172,99.99,-0.245,0.104
2457110.88041,bd,17.619,99.99,0.102,0.069
2457407.15358,bd,17.78,99.99,0.071,0.059
2457398.83965,bh,17.194,0.16016,0.509,0.075
2458161.16907,bd,17.286,99.99,0.115,0.093
2457484.7519,bh,18.281,0.16033,0.187,0.028
2457831.94937,bd,17.486,99.99,0.295,0.078
2456641.12505,bd,17.544,99.99,0.251,0.074
2458232.97528,bc,17.083,99.99,0.147,0.113
2457001.15087,bc,16.843,99.99,0.571,0.141
2456802.86632,bd,17.507,99.99,0.226,0.076
2456852.63978,bf,16.621,99.99,-0.053,0.172
2457216.78763,bd,17.629,99.99,0.19,0.068
2457396.87084,bg,16.244,99.99,-0.582,0.244
2457813.72101,bh,18.141,0.16807,0.213,0.033
2457835.68726,bg,17.99,99.99,0.233,0.049
2457767.07142,bd,17.128,99.99,-0.168,0.108
2457151.77124,be,16.837,99.99,0.074,0.141
2457460.98204,bd,17.727,99.99,0.068,0.062
2457252.50721,bf,17.476,99.99,0.263,0.078
2456890.475,bf,17.474,99.99,0.24,0.079
2457864.66123,bg,18.179,99.99,0.193,0.041
2457205.64373,be,16.424,99.99,0.043,0.207
2457626.48073,bh,17.496,0.17295,0.385,0.061
2457440.8466,bg,17.186,99.99,0.402,0.102
2457113.74606,be,17.349,99.99,0.411,0.088
2456651.13536,bc,16.83,99.99,0.005,0.142
2457202.79503,bc,16.738,99.99,0.065,0.155
2457465.00572,bd,17.581,99.99,0.203,0.071
2457840.06553,bc,17.778,99.99,0.269,0.059
2457084.01348,bd,16.803,99.99,0.295,0.146
2458221.95608,bd,17.684,99.99,0.135,0.065
2457084.01317,bc,17.11,99.99,0.395,0.11
2458340.53791,bh,18.16,0.16716,0.209,0.032
2457230.45499,be,17.048,99.99,0.488,0.116
2457033.83828,bf,16.997,99.99,0.015,0.122
2457051.08934,bd,17.433,99.99,0.14,0.082
2457466.89379,bd,16.765,99.99,-0.001,0.151
2457940.79814,bd,17.211,99.99,0.101,0.1
2457565.83322,bd,17.593,99.99,0.179,0.07
2457124.76399,be,17.639,99.99,0.27,0.068
2457604.51038,bh,18.685,0.12717,0.129,0.015
2457079.02045,bd,17.462,99.99,0.072,0.079
2456863.53614,bf,17.39,99.99,0.402,0.085
2456675.08101,bc,16.97,99.99,0.122,0.125
2456896.47411,be,17.671,99.99,0.189,0.066
2457783.79763,bg,17.799,99.99,0.192,0.058
2457151.83082,bd,17.411,99.99,0.224,0.083
2457794.06119,bc,16.972,99.99,0.043,0.125
2457890.95983,bc,17.244,99.99,0.253,0.097
2458329.57447,bg,16.736,99.99,0.567,0.155
2457737.15089,bc,16.621,99.99,0.297,0.172
2457917.87558,bd,17.239,99.99,0.354,0.098
2457157.90354,bc,17.397,99.99,0.207,0.084
2457382.13305,bc,16.284,99.99,0.4,0.235
2457848.94708,bd,17.506,99.99,0.043,0.076
2458355.48374,bh,17.61,0.17563,0.347,0.056
2456657.0908,bc,17.33,99.99,0.24,0.09
2457160.66149,be,17.967,99.99,0.157,0.05
2457891.95583,bc,17.413,99.99,0.245,0.083
2457520.82343,bd,17.59,99.99,0.201,0.071
2457834.00308,bd,17.788,99.99,0.07,0.059
2457380.12829,bc,17.017,99.99,0.147,0.12
2458220.91031,bc,17.606,99.99,0.116,0.07
2458229.59204,bg,16.931,99.99,0.125,0.13
2458331.56726,bg,17.21,99.99,0.192,0.1
2457380.12859,bd,17.554,99.99,0.115,0.073
2457179.91357,bd,17.095,99.99,0.483,0.111
2457130.68506,be,17.646,99.99,0.297,0.067
2457891.9557,bd,17.822,99.99,0.168,0.057
2457864.66128,bh,18.611,99.99,0.027,0.028
2457848.94694,bc,17.426,99.99,0.21,0.082
2457982.50922,bg,17.798,99.99,0.23,0.058
2457221.7674,bc,17.688,99.99,0.176,0.065
2458296.82941,bd,16.907,99.99,0.187,0.133
2457805.17016,bc,16.687,99.99,0.189,0.162
2457411.11779,bd,17.196,99.99,0.427,0.102
2456677.06122,bd,17.012,99.99,0.122,0.12
2456998.14772,bd,16.07,99.99,0.073,0.286
2457427.84332,bh,18.333,0.15689,0.178,0.026
2457797.88214,bg,16.834,99.99,-0.296,0.142
2457770.14015,bc,16.618,99.99,0.369,0.173
2457206.60807,be,16.354,99.99,0.905,0.22
2458329.57409,bh,17.33,0.16683,0.449,0.069
2457402.07102,bc,17.567,99.99,0.248,0.072
2458309.78993,bd,17.721,99.99,0.193,0.063
2457547.88466,bd,17.85,99.99,0.181,0.056
2457575.81759,bd,17.635,99.99,0.151,0.068
2457526.88126,bc,16.843,99.99,-0.068,0.14
2457465.00547,bc,17.416,99.99,0.118,0.083
2457072.77963,bf,17.495,99.99,0.354,0.077
2457493.87255,bd,17.381,99.99,0.302,0.086
2457858.98769,bd,17.275,99.99,-0.132,0.094
2457018.10063,bc,17.177,99.99,0.216,0.103
2457206.60772,bf,16.252,99.99,0.646,0.242
2457835.68749,bh,17.664,0.17641,0.33,0.054
2457180.79713,bd,17.575,99.99,0.263,0.072
2456864.75643,bc,17.599,99.99,0.312,0.07
2457460.98177,bc,17.672,99.99,0.248,0.065
2457414.05853,bd,16.979,99.99,-0.109,0.124
2457000.16103,bd,16.11,99.99,1.136,0.276
2457818.84581,bg,17.883,99.99,0.031,0.054
2457387.10889,bc,17.338,99.99,0.148,0.089
2456850.62928,bf,16.676,99.99,0.762,0.164
2457782.83016,bg,17.249,99.99,-0.012,0.097
2457193.87931,bc,17.527,99.99,0.313,0.075
2456826.84379,bd,17.431,99.99,0.045,0.082
2456782.76071,bc,17.174,99.99,0.268,0.104
2457230.4572,bh,18.532,0.14128,0.148,0.019
2457785.78931,bh,18.017,0.17296,0.238,0.038
2457951.54339,bh,17.411,0.17012,0.416,0.065
2457024.11004,bd,17.542,99.99,0.112,0.074
2457493.87246,bc,17.178,99.99,-0.011,0.103
2457137.94573,bc,17.556,99.99,0.318,0.073
2457121.06217,bd,16.746,99.99,0.237,0.154
2457600.48177,bh,18.539,99.99,-0.007,0.029
2457216.78799,bc,17.51,99.99,0.212,0.076
2457124.76409,bf,17.046,99.99,0.184,0.117
2457122.97295,bd,17.213,99.99,0.034,0.1
2457436.78843,bh,17.766,0.17698,0.3,0.049
2457944.78787,bd,16.939,99.99,0.346,0.129
2458227.95028,bd,17.436,99.99,0.176,0.081
2457416.1156,bc,16.55,99.99,-0.004,0.184
2457971.54881,bg,17.16,99.99,0.253,0.105
2457807.06666,bd,17.961,99.99,0.107,0.05
2458323.59562,bg,16.64,99.99,0.301,0.169
2457141.56291,bf,17.606,99.99,0.225,0.07
2457410.04915,bd,16.666,99.99,0.411,0.165
2458323.59523,bh,18.49,99.99,-0.033,0.031
2457476.78566,bh,18.5,0.14403,0.153,0.02
2456740.87451,bc,17.542,99.99,0.193,0.074
2457030.84714,be,17.041,99.99,0.089,0.117
2457480.75394,bg,17.729,99.99,0.069,0.062
2456829.83424,bc,17.429,99.99,0.39,0.082
2457520.82352,bc,17.413,99.99,-0.057,0.083
2457762.08409,bd,17.496,99.99,0.059,0.077
2456807.87988,bc,17.378,99.99,0.391,0.086
2456756.83347,bd,17.011,99.99,0.389,0.12
2457777.15184,bc,17.838,99.99,0.219,0.056
2458221.95725,bc,17.618,99.99,0.039,0.069
2457061.78738,be,16.647,99.99,0.103,0.168
2457405.11168,bc,16.924,99.99,0.194,0.13
2457080.77524,bf,17.743,99.99,0.031,0.061
2458229.58953,bh,17.571,0.17487,0.359,0.058
2457463.90662,bc,17.208,99.99,0.277,0.1
2457236.52484,bh,17.72,0.17687,0.313,0.051
2457197.86744,bd,17.558,99.99,0.202,0.073
2457585.59154,bh,18.525,99.99,-0.014,0.03
2457847.84757,bc,17.486,99.99,0.01,0.078
2457130.68512,bf,17.452,99.99,0.148,0.08
2457974.48409,bg,17.184,99.99,0.406,0.103
2457163.61119,bf,17.382,99.99,0.249,0.086
2458207.87581,bd,17.103,99.99,-0.035,0.111
2457818.84611,bh,17.846,0.17655,0.279,0.045
2456820.89079,bc,15.993,99.99,0.894,0.308
2456784.7529,bd,17.16,99.99,0.45,0.105
2457437.7538,bh,17.872,0.17624,0.272,0.044
2457466.1155,bc,17.66,99.99,0.168,0.066
2457081.78439,bf,17.429,99.99,0.062,0.082
2457549.87847,bc,17.553,99.99,0.093,0.073
2457782.83054,bh,17.443,0.17127,0.404,0.064
2457039.08497,bc,17.243,99.99,-0.0,0.097
2457100.13693,bc,17.186,99.99,-0.073,0.103
2457206.77803,bd,16.865,99.99,0.065,0.138
2457411.11742,bc,16.864,99.99,-0.009,0.138
2457135.90615,bc,17.345,99.99,0.131,0.089
2458352.49869,bg,16.758,99.99,0.408,0.152
2457850.84423,bc,17.095,99.99,-0.125,0.111
2457086.74713,be,16.747,99.99,0.198,0.154
2457863.00718,bd,17.739,99.99,0.117,0.062
2457809.0293,bc,17.584,99.99,0.05,0.071
2457917.87585,bc,17.421,99.99,0.066,0.083
2457758.1158,bc,17.758,99.99,0.119,0.061
2456804.8787,bc,17.648,99.99,0.069,0.067
2457973.51795,bh,17.627,0.17591,0.341,0.055
2458241.67534,bh,18.344,99.99,-0.128,0.035
2457076.78116,bf,17.725,99.99,0.208,0.062
2457403.14735,bc,17.771,99.99,0.244,0.06
2457042.08703,bc,17.527,99.99,0.283,0.075
2457055.06198,bc,17.019,99.99,-0.026,0.12
2457600.48215,bg,17.781,99.99,0.069,0.059
2456651.13567,bd,17.387,99.99,0.226,0.085
2457849.81314,bg,17.806,99.99,0.155,0.058
2457453.84293,bg,17.958,99.99,0.169,0.05
2457049.07507,bd,17.46,99.99,0.074,0.08
2457079.02012,bc,17.356,99.99,0.339,0.088
2457039.08534,bd,17.608,99.99,0.121,0.069
2457953.60581,bg,17.252,99.99,0.391,0.096
2456828.85066,bc,17.163,99.99,0.312,0.105
2457439.73479,bh,18.374,99.99,-0.107,0.034
2457387.10922,bd,17.098,99.99,0.048,0.111
2457195.80883,bd,17.433,99.99,-0.028,0.082
2458342.53084,bg,17.065,99.99,0.303,0.115
2457831.09339,bd,17.396,99.99,-0.032,0.084
2456740.87472,bd,17.793,99.99,0.223,0.059
2457537.84718,bd,17.747,99.99,0.003,0.061
2457568.66334,bg,17.916,99.99,0.156,0.052
2457157.90344,bd,17.706,99.99,0.168,0.063
2458301.47086,bh,17.911,0.17562,0.263,0.042
2457850.84436,bd,16.826,99.99,0.264,0.143
2457913.86307,bc,16.501,99.99,0.534,0.193
2457986.50207,bh,18.014,0.17306,0.239,0.038
2457847.84773,bd,17.323,99.99,0.1,0.09
2457164.85401,bd,17.507,99.99,0.186,0.076
2458352.49833,bh,18.37,99.99,-0.11,0.034
2458306.64672,bg,17.282,99.99,0.395,0.094
2457151.77117,bf,16.936,99.99,0.014,0.129
2456810.86182,bd,17.614,99.99,0.157,0.069
2457100.13718,bd,17.108,99.99,0.288,0.11
2457982.50885,bh,18.759,99.99,0.092,0.024
2457957.53364,bg,17.803,99.99,0.143,0.058
2456657.09113,bd,17.214,99.99,0.322,0.1
2457737.15115,bd,16.428,99.99,-0.524,0.206
2457578.79315,bc,17.621,99.99,0.091,0.069
2457111.63046,be,17.887,99.99,0.205,0.054
2457893.9152,bc,17.573,99.99,0.151,0.072
2457890.95971,bd,17.317,99.99,0.229,0.091
2457863.00713,bc,17.772,99.99,0.065,0.06
2457024.10971,bc,17.528,99.99,0.05,0.075
2458310.78597,bd,17.561,99.99,0.021,0.073
2457778.81894,bg,17.654,99.99,0.026,0.067
2457398.83934,bg,17.604,99.99,0.212,0.07
2458202.80582,bg,17.777,99.99,0.086,0.059
2456787.89246,bd,17.253,99.99,0.21,0.096
2457513.92879,bd,17.645,99.99,0.154,0.067
2457825.68343,bg,16.322,99.99,-0.148,0.227
2456637.14311,bc,17.4,99.99,0.278,0.084
2456879.4962,bf,16.848,99.99,0.066,0.14
2457540.89177,bc,17.528,99.99,0.109,0.075
2458340.5383,bg,17.073,99.99,0.314,0.114
2457407.15321,bc,17.661,99.99,0.123,0.066
2457607.5228,bh,18.76,99.99,0.089,0.024
2457258.47076,bh,18.381,99.99,-0.102,0.034
2458230.57324,bg,17.426,99.99,0.243,0.082
2457479.84672,bh,18.149,0.16769,0.211,0.033
2457885.94262,bd,16.068,99.99,0.297,0.287
2458179.99343,bc,16.514,99.99,0.431,0.19
2457456.02184,bc,17.482,99.99,0.384,0.078
2456795.97038,bc,17.186,99.99,0.129,0.102
2456757.93707,bd,16.96,99.99,0.297,0.126
2457777.15222,bd,17.536,99.99,0.191,0.074
2457547.88492,bc,17.778,99.99,0.154,0.059
2457604.51076,bg,17.763,99.99,0.076,0.06
2457045.07436,bd,17.527,99.99,0.321,0.075
2457039.83669,bf,17.379,99.99,0.388,0.086
2458339.53776,bh,18.783,99.99,0.097,0.024
2458350.50985,bg,17.022,99.99,0.451,0.119
2457913.86282,bd,16.843,99.99,0.152,0.14
2456757.93695,bc,17.153,99.99,0.159,0.106
2456879.49658,be,17.135,99.99,0.453,0.107
2457397.85482,bg,17.5,99.99,0.26,0.077
2457876.61215,bh,18.141,0.16807,0.213,0.033
2456896.47376,bf,17.274,99.99,0.407,0.094
2457980.52353,bh,18.421,0.15044,0.164,0.023
2457940.7985,bc,16.829,99.99,0.399,0.142
2456829.83393,bd,17.461,99.99,0.289,0.08
2456811.87208,bd,17.229,99.99,0.37,0.098
2457382.13335,bd,16.739,99.99,0.147,0.155
2457944.78823,bc,17.281,99.99,0.198,0.094
2457109.78118,be,17.484,99.99,0.099,0.078
2457778.81932,bh,18.013,0.17309,0.239,0.038
2458232.97403,bd,17.334,99.99,0.078,0.089
2457126.77493,be,17.722,99.99,0.309,0.063
2457928.84162,bc,17.984,99.99,0.233,0.049
2457121.99546,bc,17.009,99.99,0.428,0.121
2456810.86203,bc,17.602,99.99,0.337,0.07
2456782.76066,bd,16.937,99.99,0.618,0.129
2457840.06573,bd,17.79,99.99,0.19,0.059
2457876.61219,bg,17.767,99.99,0.215,0.06
2457805.17051,bd,16.958,99.99,0.541,0.126
2457210.75315,bc,17.555,99.99,0.29,0.073
2457151.83088,bc,17.451,99.99,0.313,0.08
2457615.46642,bg,17.226,99.99,-0.126,0.099
2457132.94038,bd,17.33,99.99,0.198,0.09
2458230.57328,bh,18.5,0.14403,0.153,0.02
2458112.14401,bc,17.576,99.99,0.275,0.072
2456998.1475,bc,16.193,99.99,0.527,0.256
2457197.86775,bc,17.127,99.99,-0.024,0.108
2458296.82974,bc,16.86,99.99,0.072,0.138
2457033.83793,be,17.093,99.99,-0.151,0.112
2457070.80086,bf,17.963,99.99,0.247,0.05
2457051.08896,bc,17.552,99.99,0.236,0.073
2457431.06626,bd,17.677,99.99,0.197,0.065
2457042.0874,bd,17.584,99.99,0.264,0.071
2458316.61427,bg,16.91,99.99,0.472,0.132
2458240.83224,bh,18.12,99.99,-0.336,0.043
