hjd,camera,mag,mag_err,flux,flux_err
2457555.55455,be,11.462,0.02,99.819,1.837
2457465.8037,bf,11.527,0.02,95.605,1.759
2457890.81744,be,11.535,0.02,93.303,1.717
2458011.54293,be,11.545,0.02,92.41,1.7
2457793.88579,bf,11.647,0.02,85.577,1.575
2457933.69586,be,11.513,0.02,95.237,1.752
2457555.55458,bf,11.427,0.02,104.807,1.928
2457946.63386,be,11.519,0.02,94.676,1.742
2457484.85117,bf,11.672,0.02,83.637,1.539
2457871.69266,bf,11.439,0.02,103.646,1.907
2457618.60212,be,11.46,0.02,100.017,1.84
2457625.68612,be,11.397,0.02,105.941,1.949
2458245.87488,be,11.716,0.02,78.99,1.453
2458194.90272,bf,11.497,0.02,98.29,1.809
2457865.80206,be,11.481,0.02,98.05,1.804
2458045.50711,be,11.673,0.02,82.183,1.512
2458167.8737,bf,11.48,0.02,99.828,1.837
2457618.60187,bf,11.437,0.02,103.795,1.91
2457546.58279,bf,11.516,0.02,96.548,1.776
2457672.51213,be,11.47,0.02,99.037,1.822
2457966.55117,be,11.503,0.02,96.123,1.769
2458015.60431,be,11.612,0.02,86.894,1.599
2457846.90307,bf,11.617,0.02,87.976,1.619
2457951.71579,be,11.472,0.02,98.887,1.82
2457603.49927,bf,11.613,0.02,88.301,1.625
2458041.53134,be,11.558,0.02,91.317,1.68
2458028.57274,be,11.681,0.02,81.533,1.5
2458174.85346,bf,11.475,0.02,100.211,1.844
2457606.47289,be,11.614,0.02,86.741,1.596
2457635.57392,be,11.455,0.02,100.486,1.849
2457567.79942,be,11.655,0.02,83.554,1.537
2457480.91385,be,11.475,0.02,98.614,1.814
2458203.79015,be,11.446,0.02,101.252,1.863
2457639.57511,be,11.496,0.02,96.678,1.779
2457663.52026,be,11.608,0.02,87.278,1.606
2457609.46977,bf,11.49,0.02,98.852,1.819
2457847.87454,bf,11.537,0.02,94.673,1.742
2457823.82105,be,11.608,0.02,87.235,1.605
2457904.75475,bf,11.478,0.02,99.958,1.839
2457874.90728,bf,11.469,0.02,100.768,1.854
2457652.60931,bf,11.463,0.02,101.377,1.865
2457575.81517,be,11.477,0.02,98.426,1.811
2458185.82658,be,11.661,0.02,83.073,1.529
2457633.58564,bf,11.689,0.02,82.29,1.514
2457468.80854,be,11.587,0.02,88.917,1.636
2457545.62572,bf,11.439,0.02,103.652,1.907
2458197.8816,be,11.463,0.02,99.677,1.834
2457856.73517,be,11.668,0.02,82.544,1.519
2457792.8858,be,11.478,0.02,98.315,1.809
2458000.47667,bf,11.425,0.02,104.958,1.931
2457546.58273,be,11.523,0.02,94.363,1.736
2457893.80137,bf,11.598,0.02,89.514,1.647
2457871.69242,be,11.461,0.02,99.912,1.838
2457905.86032,be,11.501,0.02,96.26,1.771
2458015.60406,bf,11.632,0.02,86.719,1.596
2458038.54783,bf,11.623,0.02,87.461,1.609
2458048.50472,be,11.687,0.02,81.147,1.493
2457923.67485,bf,11.503,0.02,97.733,1.798
2458208.86974,be,11.658,0.02,83.314,1.533
2457864.90067,be,11.483,0.02,97.86,1.801
2458045.50684,bf,11.662,0.02,84.382,1.553
2457635.57362,bf,11.455,0.02,102.076,1.878
2457536.83875,bf,11.532,0.02,95.168,1.751
2457649.55523,bf,11.512,0.02,96.933,1.784
2458043.51378,bf,11.457,0.02,101.92,1.875
2457664.50099,bf,11.46,0.02,101.688,1.871
2458205.87863,be,11.663,0.02,82.966,1.527
2457457.85501,be,11.538,0.02,93.024,1.712
2457865.80232,bf,11.441,0.02,103.415,1.903
2457480.91415,bf,11.465,0.02,101.156,1.861
2457798.88453,bf,11.426,0.02,104.93,1.931
2457867.8689,be,11.521,0.02,94.488,1.739
2457576.81932,be,11.471,0.02,98.935,1.82
2457621.68863,bf,11.552,0.02,93.384,1.718
2458195.89769,be,11.637,0.02,84.901,1.562
2457953.74264,bf,11.512,0.02,96.905,1.783
2458035.54924,be,11.64,0.02,84.712,1.559
2458171.86319,be,11.536,0.02,93.19,1.715
2457457.85531,bf,11.524,0.02,95.873,1.764
2457867.86915,bf,11.471,0.02,100.646,1.852
2457683.50501,be,11.62,0.02,86.283,1.588
2458182.837,bf,11.618,0.02,87.866,1.617
2457903.82648,bf,11.578,0.02,91.175,1.678
2458013.51621,be,11.463,0.02,99.709,1.835
2457818.89017,bf,11.454,0.02,102.194,1.88
2457682.51179,be,11.529,0.02,93.832,1.727
2457568.83723,bf,11.532,0.02,95.165,1.751
2457935.62071,be,11.602,0.02,87.706,1.614
2457902.72016,be,11.601,0.02,87.779,1.615
2457839.78246,bf,11.599,0.02,89.396,1.645
2458003.51021,be,11.452,0.02,100.753,1.854
2457603.49948,be,11.63,0.02,85.491,1.573
2457468.80885,bf,11.534,0.02,94.963,1.747
2457617.5462,bf,11.498,0.02,98.175,1.806
2458199.8074,be,11.519,0.02,94.708,1.743
2457870.72381,bf,11.569,0.02,91.96,1.692
2457608.67944,be,11.452,0.02,100.707,1.853
2457536.83863,be,11.458,0.02,100.161,1.843
2457825.84565,bf,11.441,0.02,103.453,1.904
2457626.68267,be,11.535,0.02,93.32,1.717
2457846.90278,be,11.591,0.02,88.593,1.63
2457959.63119,be,11.638,0.02,84.831,1.561
2457937.82568,bf,11.492,0.02,98.689,1.816
2457682.51153,bf,11.516,0.02,96.567,1.777
2457797.89347,bf,11.6,0.02,89.357,1.644
2457951.71565,bf,11.471,0.02,100.588,1.851
2458197.8819,bf,11.506,0.02,97.445,1.793
2457557.66062,be,11.628,0.02,85.676,1.576
2457626.6824,bf,11.495,0.02,98.426,1.811
2457825.84535,be,11.458,0.02,100.181,1.843
2457659.53474,be,11.547,0.02,92.27,1.698
2457799.8838,bf,11.494,0.02,98.487,1.812
2458179.84269,be,11.539,0.02,92.933,1.71
2458019.56624,be,11.535,0.02,93.271,1.716
2457849.84351,bf,11.517,0.02,96.495,1.776
2457466.90022,bf,11.439,0.02,103.671,1.908
2457959.63102,bf,11.645,0.02,85.758,1.578
2457662.52755,be,11.495,0.02,96.838,1.782
2457838.78008,bf,11.455,0.02,102.098,1.879
2458035.54895,bf,11.631,0.02,86.855,1.598
2458007.5161,bf,11.473,0.02,100.415,1.848
2458174.85318,be,11.502,0.02,96.163,1.769
2457575.81509,bf,11.455,0.02,102.088,1.878
2458165.88548,bf,11.758,0.02,77.265,1.422
2457568.83727,be,11.5,0.02,96.401,1.774
2457812.85912,bf,11.489,0.02,98.959,1.821
2458046.5113,bf,11.463,0.02,101.384,1.865
2457944.66065,bf,11.438,0.02,103.736,1.909
2458220.85723,be,11.443,0.02,101.513,1.868
2457605.48045,bf,11.447,0.02,102.868,1.893
2457619.64932,be,11.504,0.02,96.052,1.767
2457602.55788,bf,11.452,0.02,102.357,1.883
2458180.88469,bf,11.423,0.02,105.131,1.934
2457917.72741,be,11.458,0.02,100.173,1.843
2457980.66714,bf,11.456,0.02,102.018,1.877
2458163.894,bf,11.505,0.02,97.48,1.794
2458041.53106,bf,11.574,0.02,91.543,1.684
2457798.88428,be,11.466,0.02,99.426,1.829
2457905.86041,bf,11.516,0.02,96.532,1.776
2457973.63496,be,11.482,0.02,97.98,1.803
2458028.57244,bf,11.654,0.02,85.036,1.565
2457800.88297,be,11.63,0.02,85.496,1.573
2457522.74852,bf,11.414,0.02,106.089,1.952
2457567.79938,bf,11.634,0.02,86.618,1.594
2457874.90705,be,11.493,0.02,96.963,1.784
2457576.81924,bf,11.466,0.02,101.085,1.86
2457827.8396,be,11.526,0.02,94.046,1.73
2458032.50154,bf,11.548,0.02,93.746,1.725
2457606.47268,bf,11.594,0.02,89.857,1.653
2457486.92289,bf,11.477,0.02,100.034,1.841
2457994.56372,be,11.489,0.02,97.383,1.792
2457946.63375,bf,11.543,0.02,94.142,1.732
2458175.85275,bf,11.632,0.02,86.749,1.596
2457631.54808,bf,11.438,0.02,103.778,1.91
2457903.82637,be,11.604,0.02,87.564,1.611
2457663.51997,bf,11.592,0.02,90.011,1.656
2457917.72745,bf,11.432,0.02,104.296,1.919
2457923.67485,be,11.528,0.02,93.889,1.728
2457975.64643,bf,11.618,0.02,87.922,1.618
2457548.57861,be,11.471,0.02,98.969,1.821
2458217.87766,be,11.478,0.02,98.32,1.809
2458010.61825,bf,11.506,0.02,97.413,1.792
2458306.82984,be,11.456,0.02,100.388,1.847
2457799.88355,be,11.509,0.02,95.584,1.759
2457872.68794,be,11.56,0.02,91.182,1.678
2457621.68889,be,11.497,0.02,96.59,1.777
2458165.88523,be,11.691,0.02,80.83,1.487
2457660.53116,be,11.596,0.02,88.184,1.623
2457813.8451,bf,11.673,0.02,83.511,1.537
2458196.91656,bf,11.552,0.02,93.401,1.719
2457869.80449,bf,11.564,0.02,92.402,1.7
2457836.91444,bf,11.572,0.02,91.687,1.687
2457873.68795,bf,11.53,0.02,95.295,1.753
2458171.86346,bf,11.517,0.02,96.457,1.775
2458047.51115,bf,11.495,0.02,98.405,1.811
2458019.56593,bf,11.529,0.02,95.354,1.755
2457800.88323,bf,11.599,0.02,89.415,1.645
2457994.56344,bf,11.475,0.02,100.265,1.845
2457975.64667,be,11.63,0.02,85.461,1.572
2457823.82135,bf,11.62,0.02,87.74,1.614
2458342.54377,be,11.456,0.02,100.363,1.847
2458194.90243,be,11.479,0.02,98.228,1.807
2458207.90178,be,11.457,0.02,100.293,1.845
2457605.48066,be,11.465,0.02,99.525,1.831
2458011.54262,bf,11.542,0.02,94.225,1.734
2457819.88463,bf,11.521,0.02,96.065,1.768
2457672.51184,bf,11.505,0.02,97.493,1.794
2457843.76403,be,11.628,0.02,85.686,1.577
2457836.91414,be,11.579,0.02,89.606,1.649
2458046.51157,be,11.471,0.02,98.938,1.82
2457608.67921,bf,11.454,0.02,102.177,1.88
2457953.74278,be,11.524,0.02,94.248,1.734
2458032.50184,be,11.545,0.02,92.443,1.701
2457645.60439,be,11.465,0.02,99.531,1.831
2457902.72027,bf,11.578,0.02,91.203,1.678
2457937.82575,be,11.502,0.02,96.2,1.77
2457625.68585,bf,11.424,0.02,105.063,1.933
2457607.46932,be,11.525,0.02,94.148,1.732
2457465.8034,be,11.511,0.02,95.425,1.756
2457980.66738,be,11.462,0.02,99.772,1.836
2457890.81761,bf,11.524,0.02,95.846,1.764
2457548.57866,bf,11.467,0.02,101.041,1.859
2457933.69581,bf,11.513,0.02,96.83,1.782
2457590.65248,bf,11.639,0.02,86.162,1.585
