hjd,camera,mag,mag_err,flux,flux_err
2456968.81334,bf,16.938,99.99,0.184,0.129
2457817.63169,bh,17.781,99.99,0.196,0.059
2458053.87325,bh,16.374,99.99,0.148,0.216
2457711.14892,bd,17.223,99.99,0.167,0.099
2456993.7829,bf,18.024,99.99,0.223,0.047
2457933.46479,bh,17.738,99.99,0.215,0.062
2456984.80536,bf,17.591,99.99,0.299,0.071
2457745.80294,bh,17.882,0.1761,0.27,0.044
2458158.61845,bh,17.948,99.99,0.216,0.051
2457911.47506,bh,17.46,99.99,0.149,0.08
2457451.66119,bh,18.012,99.99,0.135,0.048
2457094.7629,bf,17.55,99.99,-0.007,0.073
2457485.71546,bh,18.148,99.99,0.073,0.042
2457118.71581,bf,16.74,99.99,0.624,0.154
2457867.67976,bh,17.951,99.99,0.015,0.051
2458145.71173,bh,17.507,99.99,0.165,0.076
2458148.80554,bh,17.113,99.99,0.225,0.11
2457043.73844,bf,17.984,99.99,0.076,0.049
2457751.69968,bh,17.919,0.17547,0.261,0.042
2456619.04937,bd,17.442,99.99,0.125,0.081
2457787.69056,bh,17.596,99.99,-0.004,0.07
2456976.79185,bf,17.299,99.99,0.31,0.092
2458121.0221,bd,16.906,99.99,0.425,0.133
2458091.81121,bh,17.16,99.99,0.307,0.105
2457784.97774,bd,17.661,99.99,0.068,0.066
2457490.74706,bd,17.927,99.99,0.0,0.052
2457425.79791,bh,17.486,0.17265,0.389,0.062
2458180.78777,bh,16.539,99.99,0.046,0.186
2457880.54182,bh,17.201,99.99,-0.02,0.101
2458082.82683,bh,17.982,99.99,0.093,0.049
2457411.00443,bd,16.875,99.99,0.228,0.136
2458140.7745,bh,18.035,99.99,0.182,0.047
2457402.8218,bh,18.274,99.99,0.152,0.038
2457380.84899,bh,16.913,0.14311,0.659,0.087
2457700.8219,bh,17.709,99.99,0.13,0.063
2457018.74967,bf,17.869,99.99,0.149,0.055
2458126.7881,bh,17.498,99.99,-0.031,0.077
2458144.73143,bh,18.102,99.99,0.056,0.044
2457765.99196,bd,16.691,99.99,0.261,0.162
2457440.79569,bh,16.61,99.99,-0.561,0.174
2457887.61446,bh,17.46,99.99,0.105,0.08
2457673.88132,bh,16.913,99.99,-0.054,0.132
2458037.88419,bh,15.569,99.99,0.085,0.454
2458079.82831,bh,17.808,99.99,0.148,0.058
2457905.56488,bh,17.677,99.99,0.089,0.065
2457062.95504,bd,16.854,99.99,0.297,0.139
2458133.78356,bh,17.688,99.99,-0.018,0.065
2457813.58912,bh,17.782,99.99,0.03,0.059
2457737.08845,bd,17.149,99.99,0.412,0.106
2457840.60412,bh,17.885,99.99,0.094,0.054
2458136.79474,bh,17.708,99.99,0.104,0.063
2458138.78267,bh,17.79,99.99,0.094,0.059
2457384.71321,bh,17.115,99.99,0.393,0.109
2457106.83378,bd,17.684,99.99,0.203,0.065
2456987.13401,bd,17.808,99.99,0.203,0.058
2457397.67078,bh,17.705,99.99,0.152,0.064
2458068.14561,bd,17.143,99.99,0.026,0.107
2457849.78063,bd,17.449,99.99,-0.025,0.08
2457045.70492,bf,17.932,99.99,0.237,0.052
2457420.79269,bh,17.908,99.99,0.07,0.053
2457781.98822,bd,18.095,99.99,0.11,0.044
2457110.75101,bf,17.733,99.99,0.201,0.062
2458171.52729,bh,17.5,99.99,0.163,0.077
2458141.76644,bh,17.778,99.99,-0.027,0.059
2457444.81243,bh,17.201,0.16054,0.505,0.075
2457870.58157,bh,17.937,99.99,0.001,0.051
2457188.52084,bf,17.895,99.99,0.17,0.053
2458055.85977,bh,17.766,99.99,0.034,0.06
2457403.64803,bh,17.645,99.99,0.205,0.067
2458263.55736,bh,17.1,99.99,-0.006,0.111
2457772.74975,bh,17.617,99.99,0.224,0.069
2458134.78351,bh,17.884,99.99,0.207,0.054
2457924.50672,bh,17.756,99.99,0.026,0.061
2458056.8528,bh,16.502,0.11472,0.962,0.102
2457436.81836,bh,17.957,0.17464,0.252,0.04
2457370.81376,bh,17.688,0.17665,0.323,0.052
2457132.74148,bd,17.922,99.99,0.189,0.052
2457378.79815,bh,17.922,99.99,0.215,0.052
2457767.79192,bh,16.986,99.99,0.23,0.123
2457687.8623,bh,17.59,99.99,0.335,0.071
2457800.61967,bh,17.577,99.99,0.081,0.071
2457714.81703,bh,17.774,99.99,0.061,0.06
2457831.80911,bd,17.792,99.99,-0.023,0.059
2457458.78866,bh,17.498,0.17301,0.384,0.061
2457442.81378,bh,16.724,99.99,-0.111,0.157
2458159.93984,bd,18.072,99.99,0.069,0.045
2457334.82549,bh,17.065,0.15278,0.573,0.081
2457773.73743,bh,17.576,99.99,0.028,0.072
2457569.47211,bh,18.011,99.99,0.167,0.048
2457387.78718,bh,17.56,99.99,0.35,0.073
2457332.84801,bh,16.459,0.11175,1.001,0.103
2457903.51243,bh,17.844,99.99,0.237,0.056
2457015.7578,bf,17.695,99.99,0.172,0.064
2457408.81285,bh,16.954,0.1458,0.635,0.085
2457889.54011,bh,17.83,99.99,0.032,0.057
2457914.53776,bh,16.993,99.99,0.518,0.122
2458143.75114,bh,17.664,99.99,-0.024,0.066
2456967.81705,bf,16.749,99.99,-0.464,0.153
2457176.49065,bf,17.232,99.99,0.14,0.098
2456949.86315,bf,17.557,99.99,0.318,0.073
2457689.85186,bh,17.684,0.17662,0.324,0.053
2458097.75421,bh,17.587,99.99,0.259,0.071
2457448.76326,bh,17.908,99.99,0.164,0.053
2457759.6647,bh,17.599,99.99,0.232,0.07
2458135.78327,bh,17.839,99.99,0.008,0.056
2457475.69815,bh,17.641,99.99,0.279,0.067
2457389.75336,bh,17.581,99.99,0.069,0.071
2457557.50433,bh,17.326,99.99,0.254,0.09
2457415.7272,bh,17.466,99.99,-0.054,0.079
2457070.91886,bd,17.682,99.99,0.167,0.065
2458099.78243,bh,17.791,99.99,0.096,0.059
2458224.67354,bh,17.832,99.99,0.169,0.057
2457851.51911,bh,17.291,99.99,0.209,0.093
2457761.79621,bh,17.221,99.99,0.235,0.099
2456616.06281,bd,17.131,99.99,0.06,0.108
2457834.84592,bd,18.206,99.99,0.123,0.04
2458069.85246,bh,17.592,99.99,0.116,0.07
2457722.78145,bh,18.032,99.99,0.089,0.047
2458044.86496,bh,17.532,99.99,0.092,0.075
2456943.87716,bf,16.831,99.99,0.245,0.142
2457523.59886,bh,17.612,0.17566,0.346,0.056
2457435.70424,bh,16.906,0.14265,0.663,0.087
2457428.83384,bh,17.174,0.15908,0.518,0.076
2457774.71358,bh,17.962,99.99,0.022,0.05
2456980.13183,bd,17.004,99.99,0.452,0.121
2457845.70227,bh,17.331,99.99,-0.217,0.09
2458067.14969,bd,16.851,99.99,0.2,0.14
2457447.82785,bh,17.5,0.17307,0.384,0.061
2457806.74972,bh,17.956,99.99,-0.018,0.05
2457682.86713,bh,17.315,99.99,0.055,0.091
2458157.73687,bh,17.8,99.99,0.042,0.058
2457477.66495,bh,17.754,99.99,0.27,0.061
2457145.66527,bf,16.609,99.99,0.459,0.174
2457434.69848,bh,17.604,99.99,0.329,0.07
2456701.86662,bd,16.346,99.99,0.407,0.222
2457550.52587,bh,17.821,99.99,0.102,0.057
2457691.84924,bh,17.879,99.99,0.211,0.054
2456964.82685,bf,17.358,99.99,0.088,0.087
2457381.0864,bd,17.159,99.99,0.034,0.105
2457759.02267,bd,17.6,99.99,0.109,0.07
2457479.63348,bh,18.184,99.99,-0.002,0.041
2456740.86895,bd,17.559,99.99,0.309,0.073
2457035.86635,bf,17.772,99.99,0.219,0.06
2457719.77703,bh,17.605,99.99,0.181,0.07
2457445.6746,bh,17.453,99.99,0.338,0.08
2456615.05903,bd,16.951,99.99,0.512,0.127
2458116.78414,bh,17.641,99.99,-0.004,0.067
2458228.63748,bh,17.378,99.99,0.34,0.086
2458244.46075,bh,17.421,99.99,0.005,0.083
2457546.44557,bh,17.31,99.99,-0.237,0.091
2457466.80499,bd,16.79,99.99,-0.136,0.148
2457798.74162,bh,16.414,99.99,-0.345,0.209
2457422.81791,bh,17.998,99.99,0.154,0.048
2457793.92528,bd,17.113,99.99,-0.021,0.11
2457937.46242,bh,17.451,99.99,-0.048,0.08
2456965.81992,bf,17.163,99.99,0.176,0.105
2458149.80124,bh,16.867,99.99,-0.035,0.137
2457853.62961,bh,17.048,99.99,0.197,0.116
2457416.61103,bh,17.011,0.14944,0.602,0.083
2458128.76068,bh,17.804,99.99,0.036,0.058
2458103.76164,bh,17.88,99.99,-0.067,0.054
2457363.83139,bh,17.783,99.99,0.266,0.059
2457827.86911,bd,17.246,99.99,-0.128,0.097
2457778.98285,bd,18.007,99.99,0.005,0.048
2458450.12478,bd,17.338,99.99,0.191,0.089
2457348.79844,bh,17.878,0.17616,0.271,0.044
2457562.45726,bh,17.626,0.1759,0.341,0.055
2457847.7302,bh,17.873,99.99,0.019,0.054
2458071.81064,bh,17.5,0.17307,0.384,0.061
2457471.61624,bh,17.019,99.99,0.056,0.12
2458040.87544,bh,16.916,99.99,0.127,0.131
2456641.98199,bd,16.898,99.99,0.274,0.134
2457438.60024,bh,17.234,99.99,-0.071,0.098
2456794.73564,bd,16.494,99.99,0.953,0.194
2456971.80424,bf,16.805,99.99,0.262,0.146
2458070.84928,bh,17.776,99.99,0.086,0.06
2456794.73704,bd,16.107,99.99,1.004,0.277
2458075.82912,bh,17.892,99.99,0.178,0.053
2456969.81141,bf,16.784,99.99,0.47,0.148
2456990.76328,bf,17.973,99.99,0.079,0.05
2457895.59851,bh,17.847,99.99,0.068,0.056
2457404.82537,bh,18.203,99.99,0.179,0.04
2457437.79027,bh,17.882,99.99,0.211,0.054
2457355.78406,bh,17.276,0.16434,0.472,0.071
2457883.6322,bh,16.649,99.99,-0.278,0.168
2457065.85406,bf,17.361,99.99,0.062,0.087
2457856.67251,bh,17.328,99.99,0.121,0.09
2457494.76306,bd,17.323,99.99,0.146,0.09
2458187.87478,bd,17.91,99.99,0.148,0.053
2457916.53262,bh,17.246,99.99,0.092,0.097
2457575.45543,bh,17.286,99.99,0.103,0.093
2457453.65228,bh,17.5,0.17307,0.384,0.061
2457720.77347,bh,17.987,99.99,0.195,0.049
2457901.57917,bh,18.005,99.99,0.09,0.048
2456989.10109,bd,17.33,99.99,0.141,0.09
2457763.02854,bd,17.106,99.99,0.093,0.11
2456961.83831,bf,17.443,99.99,0.105,0.081
2457725.80712,bh,18.082,99.99,0.2,0.045
2458132.7876,bh,17.806,99.99,0.234,0.058
2457063.70929,bf,17.477,99.99,0.284,0.078
2458124.82173,bh,17.429,99.99,0.0,0.082
2457559.45495,bh,16.642,99.99,0.24,0.169
2457012.76915,bf,17.811,99.99,-0.01,0.058
2457433.64624,bh,18.127,0.16872,0.215,0.033
2458233.73839,bd,17.08,99.99,0.13,0.113
2458139.78644,bh,18.048,99.99,0.177,0.046
2458086.77238,bh,17.655,99.99,0.067,0.067
2457398.83397,bh,16.934,0.1445,0.646,0.086
2457706.83872,bh,16.933,99.99,0.253,0.129
2458306.45542,bh,17.523,99.99,0.195,0.075
2456675.89499,bd,16.718,99.99,0.188,0.158
2457379.75704,bh,17.445,99.99,-0.022,0.081
2457409.77107,bh,16.593,0.12107,0.884,0.098
2456615.06041,bd,16.405,99.99,0.902,0.21
2457567.47741,bh,17.97,99.99,0.191,0.05
2456757.83735,bd,17.186,99.99,0.212,0.102
2457079.68167,bf,17.887,99.99,0.262,0.054
2457338.82853,bh,17.53,0.17389,0.373,0.06
2458127.78002,bh,17.71,99.99,0.126,0.063
2457407.80921,bh,18.011,0.17315,0.24,0.038
2457204.46723,bf,16.958,99.99,0.114,0.126
2456970.80701,bf,16.917,99.99,0.516,0.131
2457350.81579,bh,16.865,99.99,0.259,0.138
2457048.87847,bf,17.789,99.99,0.163,0.059
2458235.66541,bh,16.421,99.99,0.268,0.207
2457686.87709,bh,16.166,99.99,0.795,0.262
2457460.69957,bh,17.738,0.17694,0.308,0.05
2457772.01363,bd,17.76,99.99,0.207,0.06
2457699.82993,bh,17.831,99.99,0.201,0.057
