hjd,camera,mag,mag_err,flux,flux_err
2457802.86855,bg,12.621,0.02,34.328,0.632
2457461.83162,bg,12.714,0.02,31.499,0.58
2457447.76971,bg,12.852,0.02,27.746,0.511
2458187.78954,bg,12.667,0.02,32.891,0.605
2458351.50152,bg,12.619,0.02,34.393,0.633
2457761.83875,bg,12.942,0.02,25.529,0.47
2458170.76866,bg,12.821,0.02,28.55,0.525
2457957.57262,bg,12.693,0.02,32.107,0.591
2457795.73827,bg,12.661,0.02,33.07,0.608
2457846.83012,bg,12.653,0.02,33.309,0.613
2458142.78746,bg,12.64,0.02,33.727,0.621
2458193.77205,bg,12.712,0.02,31.55,0.581
2458189.77926,bg,12.76,0.02,30.196,0.556
2458139.79132,bg,12.852,0.02,27.738,0.51
2457751.85348,bg,12.753,0.02,30.382,0.559
2457911.69085,bg,12.717,0.02,31.405,0.578
2458331.565,bg,12.813,0.02,28.756,0.529
2457626.47976,bg,12.915,0.02,26.183,0.482
2458119.84734,bg,12.646,0.02,33.532,0.617
2457575.57788,bg,13.045,0.02326,23.215,0.497
2458213.76401,bg,12.975,0.02,24.768,0.456
2458197.66453,bg,12.784,0.02,29.532,0.543
2458303.65804,bg,12.851,0.02,27.755,0.511
2458138.79548,bg,12.851,0.02,27.769,0.511
2458214.67976,bg,12.842,0.02,28.009,0.515
2457478.70114,bg,12.924,0.02,25.972,0.478
2457486.58988,bg,13.022,0.02343,23.726,0.511
2458179.81015,bg,12.66,0.02,33.104,0.609
2457778.78379,bg,12.517,0.02,37.755,0.695
2457560.68423,bg,13.067,0.02311,22.757,0.484
2458137.79569,bg,12.738,0.02,30.806,0.567
2458145.77881,bg,12.818,0.02,28.613,0.526
2458229.69185,bg,12.865,0.02,27.406,0.504
2457831.83212,bg,12.626,0.02,34.157,0.628
2458305.65083,bg,12.644,0.02,33.606,0.618
2458216.7207,bg,12.667,0.02,32.888,0.605
2458116.86316,bg,12.874,0.02,27.183,0.5
2458159.86274,bg,12.699,0.02,31.943,0.588
2458175.72737,bg,12.808,0.02,28.881,0.531
2458158.88363,bg,12.595,0.02,35.157,0.647
2457979.52535,bg,12.638,0.02,33.774,0.621
2457764.82056,bg,12.598,0.02,35.038,0.645
2458150.76493,bg,12.669,0.02,32.84,0.604
2457934.65911,bg,12.633,0.02,33.929,0.624
2458222.71562,bg,12.81,0.02,28.847,0.531
2457984.47351,bg,12.853,0.02,27.717,0.51
2458324.58625,bg,12.837,0.02,28.118,0.517
2457834.67304,bg,12.895,0.02,26.655,0.49
2458165.73416,bg,12.603,0.02,34.895,0.642
2457466.75081,bg,12.645,0.02,33.57,0.618
2458147.77031,bg,12.841,0.02,28.019,0.516
2457457.76186,bg,12.832,0.02,28.254,0.52
2458134.80797,bg,12.669,0.02,32.845,0.604
2458188.7878,bg,12.594,0.02,35.175,0.647
2458149.76662,bg,12.695,0.02,32.054,0.59
2457862.75063,bg,12.697,0.02,31.998,0.589
2457523.65824,bg,13.034,0.02334,23.449,0.504
2457804.84938,bg,12.899,0.02,26.571,0.489
2457958.45794,bg,12.604,0.02,34.874,0.642
2457786.79072,bg,12.566,0.02,36.108,0.664
2457899.62552,bg,12.707,0.02,31.714,0.584
2457780.77568,bg,12.644,0.02,33.589,0.618
2457617.47313,bg,12.691,0.02,32.183,0.592
2457567.66738,bg,12.917,0.02,26.124,0.481
2458308.64115,bg,12.777,0.02,29.712,0.547
2457910.72508,bg,12.858,0.02,27.592,0.508
2457890.59955,bg,12.625,0.02,34.192,0.629
2457902.53879,bg,12.884,0.02,26.942,0.496
2457942.62979,bg,12.609,0.02,34.702,0.639
2457753.84981,bg,13.067,0.02311,22.758,0.484
2458205.71292,bg,12.867,0.02,27.356,0.503
2458160.84285,bg,12.794,0.02,29.255,0.538
2457917.62996,bg,12.882,0.02,26.997,0.497
2457806.77838,bg,12.846,0.02,27.887,0.513
2457759.83244,bg,12.809,0.02,28.852,0.531
2458240.75407,bg,12.618,0.02,34.4,0.633
2458243.72913,bg,12.875,0.02,27.159,0.5
2458245.65494,bg,12.735,0.02,30.884,0.568
2458223.65496,bg,12.7,0.02,31.895,0.587
