hjd,camera,mag,mag_err,flux,flux_err
2457069.06684,ba,17.798,99.99,0.219,0.058
2457483.91039,ba,17.554,99.99,0.304,0.073
2457032.14941,bb,17.184,0.15963,0.513,0.075
2457487.98755,ba,17.371,0.16773,0.44,0.068
2456677.08208,ba,16.828,99.99,0.214,0.143
2457466.93636,ba,16.609,99.99,0.488,0.174
2457582.81808,ba,17.137,99.99,0.38,0.107
2456509.81021,bb,17.225,0.16179,0.494,0.074
2457582.90176,bb,17.498,99.99,0.375,0.077
2456915.7146,bb,16.286,99.99,0.781,0.235
2457834.08806,bb,16.432,0.10989,1.026,0.104
2456812.00952,ba,17.877,0.17643,0.276,0.045
2457113.93263,bb,16.626,0.12337,0.858,0.097
2456814.89459,bb,17.561,0.17464,0.363,0.058
2457433.03542,ba,17.666,99.99,0.24,0.066
2456829.92266,ba,17.269,0.16301,0.484,0.073
2457466.99974,bb,16.925,99.99,0.209,0.13
2456908.76667,bb,16.479,99.99,0.78,0.197
2457071.06025,ba,17.47,99.99,0.244,0.079
2457210.7814,ba,17.602,99.99,0.158,0.07
2457114.91134,ba,16.501,99.99,0.203,0.193
2458162.11031,bb,17.05,0.15187,0.581,0.081
2456734.10836,bb,16.824,99.99,0.462,0.143
2456651.15249,bb,17.025,0.15032,0.594,0.082
2457818.97476,ba,16.441,0.10914,1.037,0.104
2457208.91421,bb,17.26,0.16356,0.479,0.072
2457490.89645,bb,17.624,99.99,0.326,0.068
2457250.80734,bb,17.34,99.99,0.066,0.089
2457024.14427,ba,17.246,0.16185,0.494,0.074
2457083.0789,bb,17.441,0.1712,0.405,0.064
2457975.77618,bb,16.807,0.13596,0.726,0.091
2457808.10413,ba,16.588,0.11932,0.905,0.099
2456912.7348,bb,17.362,0.16819,0.436,0.067
2456784.93176,ba,17.773,99.99,0.104,0.06
2456881.793,bb,16.892,0.14172,0.672,0.088
2457046.1197,bb,17.69,0.17667,0.322,0.052
2457111.9368,bb,17.355,99.99,0.114,0.088
2456464.87266,bb,16.842,99.99,-0.006,0.141
2456857.84571,bb,16.988,0.14799,0.615,0.084
2457562.93323,bb,17.259,99.99,0.209,0.096
2457920.8864,bb,16.738,0.1312,0.774,0.093
2456896.76781,bb,17.075,0.15338,0.568,0.08
2456805.92551,bb,17.39,0.16932,0.425,0.066
2456864.81168,ba,17.188,0.15875,0.521,0.076
2456734.13259,ba,16.35,99.99,-0.278,0.221
2457135.9233,bb,17.49,0.17277,0.387,0.062
2457222.83903,ba,17.768,99.99,0.268,0.06
2457490.88515,ba,17.252,0.16215,0.491,0.073
2457817.97861,ba,16.196,0.09297,1.298,0.111
2457984.78776,bb,16.46,0.11182,1.0,0.103
2458364.49632,bf,17.255,99.99,0.406,0.096
2457833.983,ba,16.102,0.08715,1.416,0.114
2457500.07816,bb,16.417,0.10887,1.041,0.104
2457914.91667,bb,16.763,99.99,0.613,0.151
2457039.1322,ba,17.182,0.15842,0.524,0.076
2457417.08562,ba,17.07,99.99,0.274,0.114
2457416.09581,bb,17.288,99.99,0.314,0.093
2457040.12131,bb,17.422,0.17052,0.412,0.065
2457501.05566,bb,16.9,99.99,0.545,0.133
2457119.04696,ba,16.178,99.99,0.154,0.259
2457808.11428,bb,16.358,0.10487,1.098,0.106
2456824.89792,bb,17.263,99.99,0.117,0.095
2456544.72592,ba,17.259,99.99,0.317,0.096
2457458.98309,bb,17.056,0.15223,0.578,0.081
2457511.96053,bb,17.645,0.17617,0.336,0.054
2455997.12416,ba,17.138,99.99,0.362,0.107
2457763.16519,bb,16.579,0.12009,0.896,0.099
2457520.90052,ba,17.252,99.99,0.328,0.096
2457050.1148,bb,17.16,0.15831,0.525,0.076
2457181.92848,bb,16.951,0.14561,0.636,0.085
2457237.84585,bb,17.152,99.99,0.124,0.106
2457506.91722,bb,17.527,99.99,0.302,0.075
2457481.92088,bb,17.51,0.17335,0.38,0.061
2456894.75807,bb,16.895,0.14192,0.67,0.087
2456475.89445,bb,17.425,99.99,0.341,0.082
2457531.9831,ba,16.545,99.99,0.253,0.185
2458336.58486,bf,17.583,99.99,0.285,0.071
2456855.87914,bb,17.379,0.16888,0.429,0.067
2456888.76151,ba,16.969,0.14548,0.637,0.085
2457074.07604,bb,17.465,0.172,0.396,0.063
2457167.91883,bb,16.989,0.14805,0.614,0.084
2457405.10241,ba,17.74,99.99,0.055,0.062
2456701.07699,bb,17.062,0.1526,0.574,0.081
2457240.83167,bb,17.573,0.17491,0.359,0.058
2458181.85937,be,16.231,99.99,1.055,0.247
2457935.83259,ba,16.208,0.09373,1.285,0.111
2457191.88543,ba,17.377,0.16798,0.438,0.068
2457156.97217,ba,17.547,99.99,0.174,0.074
2457906.01205,bb,16.795,0.13514,0.734,0.091
2457930.84372,ba,16.532,0.11542,0.953,0.101
2457607.80243,ba,17.707,99.99,0.284,0.063
2457900.98037,bb,16.889,0.14152,0.674,0.088
2456487.79373,bb,17.78,99.99,0.261,0.059
2457108.9816,ba,17.4,99.99,0.359,0.084
2457044.12706,bb,17.801,0.17689,0.291,0.047
2457877.84292,ba,16.29,0.09902,1.191,0.108
2457171.74683,ba,16.613,99.99,0.268,0.174
2457165.83412,bb,17.78,99.99,0.114,0.059
2457871.04182,bb,16.313,0.10186,1.145,0.107
2457801.11619,ba,16.574,0.11834,0.917,0.1
2456357.12117,ba,17.197,0.15924,0.517,0.076
2457990.74775,ba,17.0,0.14748,0.619,0.084
2458340.57053,bf,17.297,99.99,0.359,0.093
2457852.91115,bb,16.622,0.12309,0.861,0.098
2457206.76903,ba,17.031,99.99,0.302,0.118
2457188.88813,ba,17.336,0.1662,0.454,0.069
2456464.853,ba,16.874,99.99,0.382,0.137
2456847.84713,bb,16.667,0.12624,0.826,0.096
2457262.73981,ba,16.628,99.99,0.593,0.171
2457854.75376,be,15.975,99.99,0.917,0.313
2456826.87467,ba,17.628,99.99,0.196,0.068
2456818.89539,bb,17.031,99.99,0.538,0.118
2457483.93692,bb,17.628,0.17593,0.341,0.055
2457171.83731,bb,16.853,99.99,0.411,0.139
2457847.92132,bb,16.073,0.08661,1.428,0.114
2456898.76389,bb,16.962,0.14632,0.629,0.085
2457767.14608,bb,16.177,0.09303,1.298,0.111
2457816.9821,ba,16.386,0.10541,1.09,0.106
2457174.86392,ba,16.472,99.99,0.856,0.198
2457402.11259,ba,17.345,0.1666,0.451,0.069
2457055.08706,ba,16.873,99.99,0.518,0.137
2457574.92851,bb,17.782,99.99,0.239,0.059
2457164.85625,ba,17.35,99.99,0.399,0.088
2457162.99689,bb,17.47,0.17216,0.394,0.062
2457440.01514,ba,16.355,99.99,0.553,0.22
2457546.95722,bb,17.864,99.99,0.248,0.055
2456866.82508,bb,17.569,0.17482,0.36,0.058
2457209.89906,ba,16.911,0.14165,0.672,0.088
2457079.02399,bb,17.48,99.99,0.145,0.078
2456744.00556,bb,17.692,99.99,0.287,0.064
2456458.8807,bb,17.676,0.17654,0.326,0.053
2457788.08467,bb,16.654,99.99,0.779,0.167
2457940.8027,bb,16.817,99.99,0.713,0.144
2457908.69579,bf,16.865,99.99,0.617,0.138
2456510.79441,ba,17.276,99.99,0.15,0.094
2456900.75961,bb,17.142,0.1573,0.534,0.077
2457910.9835,ba,16.654,99.99,0.563,0.167
2457150.01205,bb,16.851,99.99,0.197,0.139
2457227.83564,ba,17.198,0.1593,0.516,0.076
2457099.96801,bb,17.648,0.17621,0.335,0.054
2457948.87158,ba,16.117,0.08807,1.397,0.113
2457950.81196,ba,16.506,0.11361,0.976,0.102
2457245.78898,ba,17.454,99.99,0.141,0.08
2456742.14224,ba,17.202,0.15952,0.514,0.075
2456478.82612,ba,17.546,0.17379,0.374,0.06
2456889.77714,bb,17.556,99.99,0.355,0.073
2456521.76435,ba,17.217,99.99,-0.084,0.1
2457976.76755,bb,16.502,0.11472,0.962,0.102
2457074.05868,ba,17.429,0.17005,0.417,0.065
2457051.09815,ba,17.128,0.15534,0.55,0.079
2457906.94057,ba,16.957,0.14469,0.645,0.086
2457538.92492,ba,17.618,99.99,0.244,0.069
2456882.77549,ba,17.544,0.17373,0.375,0.06
2457148.87334,ba,16.541,99.99,0.317,0.186
2458009.72156,bb,16.315,0.10199,1.143,0.107
2457251.79734,bb,17.561,0.17464,0.363,0.058
2457180.99618,bb,17.24,99.99,0.296,0.097
2456788.91669,ba,16.992,99.99,0.064,0.123
2457243.81724,bb,17.425,99.99,0.281,0.082
2457429.09398,bb,17.566,0.17476,0.361,0.058
2456855.82613,ba,17.531,0.17338,0.38,0.061
2457837.00161,bb,16.29,0.10034,1.169,0.108
2457626.74449,ba,17.616,99.99,0.277,0.069
2457453.00009,bb,17.441,0.1712,0.405,0.064
2457231.86241,bb,16.709,99.99,0.194,0.159
2457419.13541,bb,17.209,0.16096,0.502,0.074
2457578.89455,ba,17.397,0.1688,0.43,0.067
2457849.0505,bb,16.129,0.09003,1.357,0.112
2457162.94375,ba,17.574,99.99,0.284,0.072
2457600.82136,ba,17.66,0.1761,0.337,0.055
2457642.47174,bf,16.319,99.99,0.003,0.228
2457819.97117,ba,16.221,0.09456,1.269,0.11
2457216.81612,ba,17.457,0.17106,0.406,0.064
2457903.81088,ba,17.403,0.16904,0.427,0.066
2457124.92063,ba,17.083,99.99,0.363,0.113
2457771.13287,bb,16.504,0.11486,0.96,0.101
2456882.78983,bb,17.278,99.99,0.336,0.094
2456537.74272,ba,17.602,99.99,0.088,0.07
2456824.96905,ba,17.08,99.99,0.353,0.113
2456758.95073,ba,17.25,99.99,0.48,0.097
2457793.04913,ba,16.629,99.99,0.631,0.171
2457103.02047,bb,17.319,0.16634,0.453,0.069
2456797.04706,ba,16.981,99.99,0.517,0.124
2457917.82985,bb,16.424,0.10935,1.033,0.104
2457927.89512,ba,16.238,0.09565,1.249,0.11
2457411.11262,bb,16.637,99.99,0.204,0.17
2457041.11369,ba,17.356,0.16709,0.446,0.069
2457960.86779,bb,16.328,0.10286,1.129,0.107
2457635.46923,be,16.545,99.99,0.109,0.185
2456443.99115,bb,17.051,0.15193,0.58,0.081
2457464.97043,bb,17.121,99.99,0.404,0.109
2457123.06069,bb,17.073,0.15326,0.568,0.08
2456886.78028,ba,17.478,99.99,0.343,0.078
2457803.15585,bb,16.489,0.11382,0.974,0.102
2457451.0751,bb,17.752,99.99,0.3,0.061
2456731.06416,bb,16.972,99.99,0.438,0.125
2457430.04178,ba,17.156,0.15696,0.536,0.077
2456781.94519,bb,17.633,0.176,0.339,0.055
2457904.64658,bf,17.493,99.99,0.239,0.077
2456797.92764,bb,17.641,0.17612,0.337,0.055
2457602.84349,bb,17.532,0.17394,0.373,0.06
2457558.94823,bb,16.813,99.99,0.337,0.144
2456856.88867,bb,17.221,0.16159,0.496,0.074
2456917.71886,bb,17.101,99.99,0.296,0.111
2457959.80148,ba,16.465,0.11079,1.014,0.103
2457452.04937,ba,17.605,0.17516,0.355,0.057
2456533.73855,ba,17.524,99.99,0.145,0.075
2457526.88262,ba,16.851,99.99,0.151,0.14
2457413.11743,bb,16.849,99.99,0.137,0.14
2457097.01659,bb,16.862,0.1397,0.69,0.089
2457166.76334,ba,17.216,0.16027,0.507,0.075
2457262.76673,bb,16.776,99.99,0.637,0.149
2457101.94959,ba,16.893,0.14044,0.684,0.088
2457131.98084,bb,17.484,99.99,0.267,0.078
2457508.92567,ba,17.478,99.99,0.152,0.078
2457773.1695,ba,16.944,99.99,0.628,0.128
2457173.80244,bb,16.678,99.99,-0.037,0.164
2456534.75609,bb,17.641,99.99,0.333,0.067
2456387.09651,bb,16.856,0.1393,0.694,0.089
2457630.75735,bb,17.256,0.16336,0.48,0.072
2457389.15265,ba,17.143,99.99,0.332,0.107
2456227.69742,bb,16.309,99.99,0.244,0.23
2458175.90171,be,16.314,99.99,0.935,0.229
2456470.86029,bb,17.666,0.17643,0.329,0.053
2457176.95615,bb,16.75,99.99,0.143,0.153
2456884.7944,bb,17.556,99.99,0.304,0.073
2457188.90096,bb,17.309,0.16588,0.457,0.07
2456003.12981,bb,17.376,0.16876,0.43,0.067
2457825.98741,ba,15.879,0.07441,1.739,0.119
2457591.87799,bb,17.156,99.99,0.328,0.105
2457508.02028,ba,17.419,99.99,0.062,0.083
2457840.96154,ba,16.038,0.08334,1.502,0.115
2458181.90009,bf,15.784,99.99,0.439,0.373
2457459.98341,bb,17.543,0.17422,0.369,0.059
2458163.09382,ba,16.67,0.12505,0.839,0.097
2457061.10376,bb,16.853,99.99,-0.215,0.139
2457535.98805,ba,17.104,99.99,0.286,0.111
2457804.07548,ba,16.437,0.10887,1.04,0.104
2458182.88988,bf,16.258,99.99,0.391,0.241
2457503.92762,bb,17.031,99.99,0.318,0.118
2456802.91767,bb,17.604,0.17552,0.349,0.056
2456863.8315,bb,17.78,99.99,0.223,0.059
2456456.8854,ba,17.668,99.99,0.22,0.066
2457449.05561,bb,16.955,0.14587,0.634,0.085
2456888.77497,bb,16.914,0.14318,0.658,0.087
2457828.09082,ba,16.296,0.09941,1.184,0.108
2457009.16406,ba,16.125,99.99,0.785,0.272
2457447.04022,ba,16.775,99.99,0.577,0.15
2457431.03837,ba,17.74,0.17687,0.313,0.051
2456778.08857,bb,17.809,99.99,0.22,0.058
2457450.14459,ba,17.236,99.99,0.149,0.098
2457570.91059,ba,17.699,0.17657,0.325,0.053
2457461.11585,bb,17.216,0.16133,0.498,0.074
2457527.90605,bb,17.061,99.99,0.428,0.115
2457133.97189,ba,17.586,99.99,0.336,0.071
2456913.73028,bb,17.598,99.99,0.285,0.07
2457975.79505,ba,16.606,0.12058,0.89,0.099
2458244.77899,bf,16.595,99.99,0.187,0.177
2457562.80198,ba,17.646,99.99,0.074,0.067
2457577.90396,bb,17.468,0.17209,0.395,0.063
2457185.89304,ba,17.233,99.99,0.186,0.098
2457503.04491,ba,16.472,99.99,-0.068,0.198
2457275.73051,bb,17.191,99.99,0.48,0.102
2457879.064,ba,16.281,0.09843,1.201,0.109
2457869.98275,ba,16.217,0.0943,1.274,0.111
2456798.95501,bb,17.548,0.17434,0.367,0.059
2456796.93589,bb,17.525,99.99,0.342,0.075
2457505.98911,bb,17.426,99.99,0.353,0.082
2457549.92062,bb,17.591,0.17528,0.353,0.057
2457972.79921,ba,16.617,0.12135,0.882,0.098
2457202.91372,ba,16.695,99.99,0.725,0.161
2458308.67254,bf,17.43,99.99,0.241,0.082
2456675.11883,ba,16.703,99.99,0.537,0.16
2456461.95453,bb,17.275,99.99,0.398,0.094
2457523.83935,bb,17.425,99.99,0.312,0.082
2457203.94038,bb,16.459,99.99,-0.175,0.2
2457991.7359,bb,17.087,0.1541,0.561,0.08
2456439.91004,ba,17.159,99.99,0.281,0.105
2457879.8822,bb,16.266,0.09876,1.195,0.109
2457157.94048,bb,17.516,0.17352,0.378,0.06
2456782.8036,bb,17.269,99.99,0.013,0.095
2457085.05933,bb,17.179,99.99,0.317,0.103
2457603.81241,ba,17.602,99.99,0.025,0.07
2456701.04499,ba,16.653,99.99,0.678,0.167
2456434.92194,bb,16.952,0.14567,0.635,0.085
2456798.97156,ba,17.429,99.99,0.258,0.082
2457513.05426,ba,17.773,0.17697,0.304,0.05
2456471.83062,bb,17.253,0.16321,0.482,0.072
2457499.95674,ba,16.444,99.99,0.25,0.203
2457078.06147,bb,17.443,0.17127,0.404,0.064
2457409.09294,ba,16.604,99.99,-0.001,0.175
2457414.11056,ba,16.84,99.99,0.564,0.141
2457591.82403,ba,16.901,99.99,0.338,0.133
2457961.8439,ba,16.548,0.11653,0.939,0.101
2457612.77442,ba,17.071,99.99,0.175,0.114
2457388.16745,ba,16.534,99.99,-0.171,0.187
2457124.95866,bb,17.451,99.99,0.232,0.08
2457270.74808,bb,17.582,99.99,0.308,0.071
2457199.86429,ba,17.111,99.99,0.153,0.11
2457183.87063,bb,17.566,0.17476,0.361,0.058
2456757.87588,bb,17.011,99.99,0.384,0.12
2457085.04529,ba,17.015,99.99,0.231,0.12
2457425.13401,bb,17.633,0.176,0.339,0.055
2457607.82193,bb,17.253,0.16321,0.482,0.072
2457053.09513,ba,17.715,99.99,0.271,0.063
2457138.95844,ba,17.672,99.99,0.301,0.065
2457125.94592,ba,17.105,0.15398,0.562,0.08
2457568.8485,ba,17.481,99.99,0.098,0.078
2457576.91803,bb,17.265,0.1638,0.477,0.072
2457245.81571,bb,17.243,0.16271,0.486,0.073
2457196.89881,bb,17.62,99.99,0.228,0.069
2456866.81185,ba,17.272,0.16316,0.482,0.072
2458324.6249,bf,16.689,99.99,0.269,0.162
2456875.7998,ba,16.642,99.99,0.652,0.169
2458185.07642,bb,17.14,0.15718,0.534,0.077
2457180.83562,ba,17.423,0.16982,0.42,0.066
2457243.79345,ba,17.7,0.17658,0.325,0.053
2457762.12548,ba,16.016,0.08206,1.533,0.116
2456914.71807,bb,17.033,99.99,0.404,0.118
2457777.10595,ba,16.576,0.11848,0.915,0.1
2456864.82974,bb,17.849,99.99,0.23,0.056
2457105.98855,bb,16.804,0.13575,0.729,0.091
2457855.77609,bf,16.123,99.99,0.93,0.273
2457442.06876,ba,16.494,99.99,0.143,0.194
2457469.95562,bb,16.877,99.99,0.182,0.136
2457423.11853,ba,17.284,0.16376,0.477,0.072
2457078.04984,ba,17.817,99.99,0.284,0.057
2457043.11224,ba,17.366,0.16752,0.442,0.068
2456538.75356,bb,17.619,99.99,0.313,0.069
2457860.0356,ba,16.384,0.10527,1.092,0.106
2456549.72835,bb,17.194,99.99,0.379,0.102
2457849.91418,bb,16.011,0.08293,1.512,0.115
2457217.82063,bb,17.47,0.17216,0.395,0.063
2457138.86651,bb,17.269,99.99,0.169,0.095
2457856.74829,be,16.382,99.99,1.003,0.215
2457638.737,bb,17.555,0.17451,0.365,0.059
2457130.9701,ba,17.243,0.16169,0.495,0.074
2457420.1361,ba,17.354,99.99,0.418,0.088
2457380.16014,ba,17.158,99.99,0.517,0.105
2457981.79684,bb,16.619,0.12288,0.863,0.098
2457183.86709,ba,17.548,99.99,0.348,0.073
2457581.90852,bb,17.553,99.99,0.344,0.073
2457054.10324,bb,17.242,99.99,0.142,0.097
2457899.91291,ba,16.444,0.10935,1.033,0.104
2457045.12376,ba,17.32,99.99,0.255,0.091
2457037.14215,bb,17.512,99.99,0.358,0.076
2457446.05095,bb,17.114,99.99,0.264,0.109
2456771.96116,ba,17.617,99.99,0.279,0.069
2457552.91333,bb,17.72,99.99,0.235,0.063
2457982.75478,ba,16.962,0.14502,0.641,0.086
2457959.74782,bb,16.757,0.13251,0.76,0.093
2457954.46768,be,17.129,99.99,0.518,0.108
2456354.12686,ba,17.052,99.99,0.084,0.116
2456757.91502,ba,17.346,99.99,0.322,0.088
2457179.96641,ba,17.183,99.99,0.225,0.103
2457191.84689,bb,17.432,99.99,0.191,0.082
2457538.87564,bb,17.426,0.17067,0.411,0.065
2456857.83492,ba,17.73,0.17682,0.316,0.051
2457435.02465,ba,17.576,99.99,0.105,0.072
2457764.12244,ba,16.47,0.11113,1.009,0.103
2457454.08403,ba,17.747,99.99,0.161,0.061
2456520.77747,bb,17.082,99.99,0.152,0.113
2457493.0193,ba,17.82,99.99,0.251,0.057
2456451.88101,ba,17.8,99.99,0.094,0.058
2456659.13683,bb,17.552,99.99,0.201,0.073
2457032.12363,ba,16.803,99.99,0.404,0.146
2457853.03648,ba,16.266,0.09746,1.217,0.109
2457398.14803,bb,17.776,0.17697,0.298,0.049
2457099.08022,bb,17.529,0.17387,0.373,0.06
2456788.93019,bb,17.065,99.99,0.468,0.115
2457864.05911,ba,16.238,0.09565,1.249,0.11
2457155.89366,bb,17.274,0.16424,0.473,0.071
2456906.72627,ba,16.637,99.99,0.529,0.17
2457422.1099,bb,17.577,99.99,0.248,0.071
2456783.94276,ba,17.477,99.99,0.342,0.078
2457976.78633,ba,16.438,0.10894,1.039,0.104
2457831.00406,bb,16.231,0.09648,1.234,0.11
2457444.06566,ba,16.709,99.99,0.003,0.159
2457444.03886,bb,17.145,99.99,0.478,0.106
2457832.1075,ba,16.117,0.08807,1.396,0.113
2457487.96061,bb,17.544,0.17424,0.368,0.059
2457193.91478,ba,17.766,99.99,0.284,0.06
2457878.08295,bb,16.132,0.09022,1.352,0.112
2457128.96951,bb,17.336,99.99,0.426,0.089
2458369.47066,bf,16.705,99.99,0.521,0.16
2457222.82381,bb,17.578,99.99,0.207,0.071
2457824.98794,bb,16.367,99.99,0.941,0.218
2457619.74919,ba,16.852,99.99,0.169,0.139
2457251.77644,ba,17.679,0.17635,0.331,0.054
2458174.90242,be,16.265,99.99,0.869,0.239
2457084.04475,ba,16.724,99.99,0.521,0.157
2457926.96023,bb,16.353,0.10453,1.103,0.106
