hjd,camera,mag,mag_err,flux,flux_err
2457668.76061,bg,12.939,0.02,25.614,0.471
2457782.66194,bg,12.866,0.02,27.391,0.504
2457273.83001,be,12.946,0.02,24.869,0.458
2456886.89138,be,12.968,0.02,24.363,0.448
2457376.83722,bg,12.972,0.02,24.832,0.457
2457380.82828,bg,13.011,0.02352,23.956,0.518
2457441.62196,bg,12.961,0.02,25.087,0.462
2456924.82089,be,12.936,0.02,25.085,0.462
2457034.76109,be,12.948,0.02,24.82,0.457
2458083.61896,bg,12.976,0.02,24.756,0.456
2456877.93739,be,12.962,0.02,24.487,0.451
2457662.75763,bg,12.918,0.02,26.094,0.48
2457422.60826,bg,12.995,0.02,24.319,0.447
2457405.69985,bg,12.9,0.02,26.545,0.488
2457727.671,bg,12.912,0.02,26.258,0.483
2457635.88633,bg,12.947,0.02,25.413,0.468
2457774.73256,bg,12.88,0.02,27.043,0.498
2457657.80455,bg,12.907,0.02,26.369,0.485
2457713.83211,bg,12.945,0.02,25.459,0.468
2457767.87892,ba,12.966,0.02,24.717,0.455
2457115.52356,be,12.976,0.0236,24.172,0.525
2457016.67852,be,12.924,0.02,25.374,0.467
2457825.61525,bg,12.942,0.02,25.523,0.47
2457754.60958,bg,12.918,0.02,26.104,0.48
2457133.48365,be,12.904,0.02,25.84,0.475
2457397.66718,bg,12.712,0.02,31.547,0.58
2457804.69291,bg,12.933,0.02,25.748,0.474
2457353.83955,bg,12.968,0.02,24.919,0.459
2457633.83567,bg,12.955,0.02,25.226,0.464
2457349.81137,bg,12.991,0.02,24.409,0.449
2458195.58411,bg,12.943,0.02,25.521,0.47
2458191.60783,bg,12.925,0.02,25.925,0.477
2458138.80934,ba,12.97,0.02,24.655,0.454
2456876.93411,be,12.875,0.02,26.545,0.488
2457037.64394,be,12.957,0.02,24.603,0.453
2456948.83484,be,12.979,0.02358,24.126,0.523
2458128.88517,ba,12.97,0.02,24.657,0.454
2457412.85298,ba,12.888,0.02,26.587,0.489
2458039.83232,bg,12.986,0.02,24.51,0.451
2457605.91184,bg,12.946,0.02,25.45,0.468
2458094.62167,bg,12.958,0.02,25.171,0.463
2457730.68461,bg,12.975,0.02,24.77,0.456
2457649.80886,bg,12.885,0.02,26.92,0.495
2456986.97094,ba,12.966,0.02,24.741,0.455
2457762.54288,bg,12.882,0.02,26.972,0.496
2457479.57646,bg,12.889,0.02,26.802,0.493
2458115.9024,ba,12.934,0.02,25.494,0.469
2457087.61056,be,12.914,0.02,25.597,0.471
2457832.56437,bg,12.935,0.02,25.7,0.473
2458040.82892,bg,12.97,0.02,24.888,0.458
2457791.67844,bg,13.013,0.0235,23.908,0.517
2457831.52575,bg,12.952,0.02,25.311,0.466
2457404.73784,bg,12.92,0.02,26.052,0.479
2457447.61662,bg,12.922,0.02,25.997,0.478
2457124.53714,be,12.925,0.02,25.35,0.466
2457116.55992,be,12.996,0.02344,23.747,0.512
2457852.54087,bg,12.872,0.02,27.23,0.501
2457117.55694,be,12.907,0.02,25.781,0.474
2457304.75754,bg,12.979,0.02,24.672,0.454
2457821.64199,bg,12.909,0.02,26.333,0.485
2457768.58909,bg,12.965,0.02,24.995,0.46
2458014.80104,bg,12.972,0.02,24.833,0.457
2457032.88214,ba,12.928,0.02,25.632,0.472
2457310.07428,ba,13.01,0.02344,23.752,0.512
2457283.7973,bg,12.979,0.02,24.682,0.454
2457346.62309,bg,12.895,0.02,26.661,0.491
2458078.03039,ba,12.938,0.02,25.378,0.467
2458117.81797,bg,12.975,0.02,24.765,0.456
2457760.7094,bg,12.911,0.02,26.282,0.484
2458133.82728,ba,12.986,0.02,24.282,0.447
2457799.59704,bg,12.945,0.02,25.463,0.469
2457421.7424,bg,12.92,0.02,26.061,0.48
2457402.77996,bg,12.954,0.02,25.259,0.465
2458145.79409,ba,12.984,0.02,24.312,0.447
2458193.61296,bg,12.961,0.02,25.081,0.461
2458413.08269,ba,12.914,0.02,25.965,0.478
2457360.61722,bg,12.973,0.02,24.825,0.457
2458197.59838,bg,12.966,0.02,24.978,0.46
2457010.71357,be,12.992,0.02347,23.838,0.515
2457698.74571,bg,12.975,0.02,24.76,0.456
2457879.47175,bg,13.073,0.02307,22.638,0.48
2457757.85149,ba,12.976,0.02,24.529,0.451
2457980.88882,bg,12.924,0.02,25.972,0.478
2457013.91889,ba,12.962,0.02,24.828,0.457
2458028.82776,bg,12.977,0.02,24.714,0.455
2457699.01331,ba,12.99,0.0236,24.179,0.525
2456984.97327,ba,12.942,0.02,25.286,0.465
2456979.97878,ba,12.971,0.02,24.614,0.453
2457644.81016,bg,12.978,0.02,24.695,0.454
2457816.65861,bg,12.951,0.02,25.318,0.466
2457651.80957,bg,12.981,0.02,24.624,0.453
2458132.83009,ba,12.968,0.02,24.669,0.454
2457719.81828,bg,12.874,0.02,27.173,0.5
2458092.66289,bg,12.951,0.02,25.324,0.466
2457100.60969,be,12.957,0.02,24.614,0.453
2458143.57365,bg,12.934,0.02,25.725,0.473
2457828.62413,bg,12.907,0.02,26.359,0.485
2458007.81412,bg,12.92,0.02,26.062,0.48
2456638.84784,ba,12.9,0.02,26.262,0.483
2456882.8984,be,12.97,0.02,24.309,0.447
2457612.8909,bg,12.983,0.02,24.583,0.452
2456988.70339,be,12.963,0.02,24.485,0.451
2458131.87959,ba,12.946,0.02,25.215,0.464
2458135.58754,bg,12.949,0.02,25.368,0.467
2458123.89854,ba,12.938,0.02,25.382,0.467
2457408.81586,ba,12.891,0.02,26.499,0.488
2457874.48175,bg,12.953,0.02,25.275,0.465
2456937.78043,be,12.94,0.02,25.006,0.46
2456912.90441,be,12.962,0.02,24.489,0.451
2457403.5458,bg,12.97,0.02,24.885,0.458
2457327.82159,bg,12.911,0.02,26.269,0.483
2457008.94694,ba,12.92,0.02,25.823,0.475
2456971.97888,ba,12.96,0.02,24.86,0.457
2457395.70159,bg,12.996,0.02,24.291,0.447
2457050.63539,be,12.951,0.02,24.737,0.455
2457418.74783,bg,12.997,0.02,24.278,0.447
2458165.66398,bg,12.992,0.02,24.376,0.449
2458141.54727,bg,12.956,0.02,25.216,0.464
2457466.60965,bg,12.983,0.02,24.597,0.453
2458086.70069,bg,12.938,0.02,25.618,0.471
2458108.79601,bg,12.946,0.02,25.444,0.468
2457113.53169,be,12.92,0.02,25.466,0.469
2457362.67895,bg,12.913,0.02,26.236,0.483
2457388.78855,bg,12.965,0.02,24.989,0.46
2457318.06109,ba,13.002,0.0235,23.917,0.517
2457743.66218,bg,12.893,0.02,26.705,0.491
2457036.88159,ba,12.916,0.02,25.923,0.477
2457445.58708,bg,12.977,0.02,24.727,0.455
2457348.83222,bg,12.995,0.02,24.313,0.447
2457460.61213,bg,12.94,0.02,25.588,0.471
2458124.68579,bg,12.961,0.02,25.094,0.462
2456919.10279,ba,12.934,0.02,25.491,0.469
2457638.82207,bg,12.928,0.02,25.876,0.476
2458419.04666,ba,12.968,0.02,24.691,0.454
2457789.73327,bg,12.94,0.02,25.591,0.471
2457013.69587,be,12.939,0.02,25.014,0.46
2457033.75821,be,12.643,0.02,32.873,0.605
2457798.66559,bg,12.93,0.02,25.826,0.475
2456965.7467,be,12.948,0.02,24.81,0.456
2458097.63485,bg,12.934,0.02,25.714,0.473
2457955.93689,bg,12.947,0.02,25.423,0.468
2457617.8787,bg,12.926,0.02,25.904,0.477
2457394.90282,ba,12.97,0.02,24.639,0.453
2457592.93048,bg,12.977,0.02,24.732,0.455
2457377.71255,bg,12.913,0.02,26.213,0.482
2457446.67038,bg,12.957,0.02,25.182,0.463
2457767.67715,bg,12.951,0.02,25.312,0.466
2457114.56486,be,12.905,0.02,25.829,0.475
2457227.92796,be,12.973,0.02,24.256,0.446
2458043.80384,bg,12.999,0.02,24.239,0.446
2458029.75507,bg,12.969,0.02,24.916,0.458
2456918.84213,be,12.935,0.02,25.123,0.462
2456621.87928,ba,12.902,0.02,26.239,0.483
2458090.78665,bg,12.96,0.02,25.121,0.462
2457005.71197,be,12.952,0.02,24.729,0.455
2456884.89331,be,12.942,0.02,24.962,0.459
2456943.06033,ba,12.952,0.02,25.07,0.461
2457481.53912,bg,12.99,0.02,24.44,0.45
2457773.75501,bg,12.925,0.02,25.927,0.477
2456675.86421,ba,12.95,0.02,25.119,0.462
2458128.6892,bg,12.941,0.02,25.567,0.47
2457958.9304,bg,12.957,0.02,25.174,0.463
2458016.87319,bg,12.966,0.02,24.967,0.459
2458153.62285,bg,12.979,0.02,24.684,0.454
2457655.79186,bg,12.934,0.02,25.727,0.473
2458103.70017,bg,12.956,0.02,25.199,0.464
2457334.80826,bg,12.921,0.02,26.023,0.479
2457857.50573,bg,12.915,0.02,26.188,0.482
2457069.59854,be,12.982,0.02355,24.052,0.521
2457063.67388,be,12.932,0.02,25.193,0.464
2457007.84259,be,12.951,0.02,24.748,0.455
2457623.86545,bg,12.932,0.02,25.76,0.474
2456975.72115,be,12.969,0.02,24.342,0.448
2458125.89555,ba,12.97,0.02,24.626,0.453
2457784.72042,bg,12.973,0.02,24.821,0.457
2456862.94142,be,12.991,0.02348,23.859,0.515
2458148.78981,ba,12.987,0.02,24.259,0.446
2457607.90466,bg,12.891,0.02,26.759,0.492
2457456.53831,bg,12.91,0.02,26.3,0.484
2456873.92922,be,12.959,0.02,24.572,0.452
2457854.51958,bg,13.013,0.0235,23.911,0.517
2457355.70036,bg,12.926,0.02,25.911,0.477
2457654.78348,bg,12.939,0.02,25.597,0.471
2457090.57839,be,12.883,0.02,26.351,0.485
2457420.743,bg,12.904,0.02,26.436,0.486
2458031.11457,ba,12.958,0.02,24.931,0.459
2457722.61371,bg,12.985,0.02,24.543,0.452
2457322.82576,bg,12.954,0.02,25.256,0.465
2457629.84574,bg,12.927,0.02,25.899,0.477
2457645.85651,bg,12.926,0.02,25.915,0.477
2456598.00048,ba,12.942,0.02,25.27,0.465
2456931.80335,be,12.931,0.02,25.201,0.464
2457689.83454,bg,12.913,0.02,26.218,0.482
2457659.86688,bg,12.975,0.02,24.762,0.456
2458144.64679,bg,12.939,0.02,25.6,0.471
2457364.73772,bg,12.992,0.02,24.374,0.448
2458056.79362,bg,12.987,0.02,24.502,0.451
2458151.68909,bg,12.923,0.02,25.976,0.478
2457667.74607,bg,12.965,0.02,24.994,0.46
2457249.87964,be,12.922,0.02,25.412,0.468
2458035.85248,bg,12.946,0.02,25.433,0.468
2456793.45499,be,12.962,0.02,24.5,0.451
2458139.5748,bg,12.944,0.02,25.481,0.469
2457826.51054,bg,12.964,0.02,25.024,0.46
2457305.83335,bg,12.979,0.02,24.679,0.454
2457387.75434,bg,13.0,0.02361,24.2,0.526
2457003.94035,ba,12.942,0.02,25.281,0.465
2458101.9584,ba,12.95,0.02,25.096,0.462
2457042.64466,be,12.989,0.0235,23.887,0.516
2457870.4843,bg,12.956,0.02,25.195,0.464
2457834.59842,bg,12.955,0.02,25.24,0.464
2457844.57743,bg,12.917,0.02,26.121,0.481
2456936.7987,be,12.97,0.02,24.319,0.447
2457470.60033,bg,12.924,0.02,25.971,0.478
2458189.60485,bg,12.941,0.02,25.553,0.47
2456906.91408,be,12.91,0.02,25.706,0.473
2456923.82346,be,12.949,0.02,24.785,0.456
2458010.84931,bg,12.948,0.02,25.384,0.467
2457094.60682,be,12.898,0.02,25.974,0.478
2457424.81333,ba,12.916,0.02,25.913,0.477
2457763.85421,ba,12.962,0.02,24.826,0.457
2458140.83914,ba,12.984,0.02,24.311,0.447
2456978.01521,ba,12.928,0.02,25.599,0.471
2457390.75079,bg,12.964,0.02,25.025,0.46
2458080.68891,bg,12.946,0.02,25.448,0.468
2457764.73533,bg,12.964,0.02,25.024,0.46
2457331.77817,bg,12.914,0.02,26.191,0.482
2457687.69266,bg,12.957,0.02,25.187,0.463
2457022.66676,be,12.997,0.02343,23.713,0.511
2458407.0775,ba,12.97,0.02,24.664,0.454
2457278.88525,bg,12.969,0.02,24.906,0.458
2457357.78895,bg,12.928,0.02,25.875,0.476
2456885.89384,be,12.951,0.02,24.743,0.455
2458142.58192,bg,12.954,0.02,25.248,0.465
2457771.74946,bg,12.953,0.02,25.267,0.465
2458084.66165,bg,12.919,0.02,26.077,0.48
2456894.89746,be,12.949,0.02,24.794,0.456
2457757.7313,bg,12.954,0.02,25.258,0.465
2456925.86645,be,12.96,0.02,24.539,0.452
2456881.90252,be,12.95,0.02,24.762,0.456
2457001.70559,be,12.93,0.02,25.219,0.464
2456930.86546,be,12.938,0.02,25.036,0.461
2457707.69493,bg,12.927,0.02,25.888,0.476
2457750.60539,bg,12.914,0.02,26.191,0.482
2456982.97407,ba,12.954,0.02,25.002,0.46
2457837.59539,bg,12.939,0.02,25.599,0.471
2458101.61014,bg,12.948,0.02,25.387,0.467
2457032.65451,be,12.953,0.02,24.692,0.454
2457137.49393,be,12.89,0.02,26.172,0.482
2457671.7362,bg,12.978,0.02,24.708,0.455
2458178.64189,bg,12.932,0.02,25.76,0.474
2458019.78362,bg,12.92,0.02,26.055,0.479
2458141.79892,ba,12.972,0.02,24.595,0.453
2457315.06223,ba,12.944,0.02,25.255,0.465
2457427.63238,bg,12.966,0.02,24.965,0.459
2456981.97771,ba,12.934,0.02,25.478,0.469
2457880.46393,bg,12.964,0.02,25.016,0.46
2457373.53839,bg,12.865,0.02,27.406,0.504
2457379.85003,bg,13.011,0.02352,23.963,0.518
2458449.00846,ba,12.978,0.02,24.482,0.45
2456938.79488,be,12.95,0.02,24.772,0.456
2456905.1314,ba,12.9,0.02,26.3,0.484
2457049.79829,ba,12.971,0.02,24.609,0.453
2457863.51231,bg,12.956,0.02,25.217,0.464
2458076.63985,bg,12.937,0.02,25.658,0.472
2457045.63845,be,12.99,0.02349,23.863,0.516
2457779.61653,bg,12.963,0.02,25.038,0.461
2457029.65613,be,12.98,0.02357,24.097,0.522
