hjd,camera,mag,mag_err,flux,flux_err
2457801.80552,bf,11.815,0.02,72.087,1.326
2457812.74408,bf,11.799,0.02,73.172,1.346
2457943.57362,bf,11.631,0.02,85.408,1.572
2457939.60796,bf,11.675,0.02,81.992,1.509
2458193.79574,bf,11.785,0.02,74.141,1.364
2458172.75534,bf,11.668,0.02,82.537,1.519
2458137.84835,bf,11.651,0.02,83.84,1.543
2457644.49682,bf,11.641,0.02,84.639,1.557
2458371.51456,bf,11.621,0.02,86.185,1.586
2458147.82701,bf,11.622,0.02,86.145,1.585
2458141.83566,bf,11.616,0.02,86.626,1.594
2458170.84768,bf,11.715,0.02,79.04,1.454
2458311.71137,bf,11.846,0.02,70.098,1.29
2457566.61465,bf,11.777,0.02,74.68,1.374
2457969.57693,bf,11.661,0.02,83.064,1.528
2457573.67955,bf,11.741,0.02,77.171,1.42
2457803.84191,bf,11.708,0.02,79.57,1.464
2458143.83126,bf,11.721,0.02,78.586,1.446
2458125.86562,bf,11.603,0.02,87.631,1.612
2458350.59011,bf,11.619,0.02,86.392,1.59
2458226.86214,bf,11.796,0.02,73.35,1.35
2458190.83991,bf,11.624,0.02,85.929,1.581
2458135.85966,bf,11.647,0.02,84.132,1.548
2457951.70167,bf,11.685,0.02,81.296,1.496
2458145.82759,bf,11.677,0.02,81.875,1.506
2458148.8188,bf,11.699,0.02,80.235,1.476
2457904.73041,bf,11.788,0.02,73.936,1.36
2457480.70019,bf,11.769,0.02,75.203,1.384
2458165.80158,bf,11.762,0.02,75.711,1.393
2458336.64376,bf,11.66,0.02,83.149,1.53
2457845.80194,bf,11.811,0.02,72.337,1.331
2458140.83992,bf,11.668,0.02,82.526,1.518
2458233.75098,bf,11.634,0.02,85.181,1.567
2458305.56254,bf,11.733,0.02,77.728,1.43
2458198.79961,bf,11.779,0.02,74.56,1.372
2458199.87415,bf,11.78,0.02,74.49,1.371
2457805.84454,bf,11.614,0.02,86.724,1.596
2458162.79202,bf,11.642,0.02,84.546,1.556
2458241.9172,bf,11.682,0.02,81.476,1.499
2458171.75996,bf,11.769,0.02,75.209,1.384
2458138.84424,bf,11.792,0.02,73.63,1.355
2457913.62019,bf,11.765,0.02,75.488,1.389
2458319.66033,bf,11.606,0.02,87.436,1.609
2458216.76258,bf,11.641,0.02,84.63,1.557
2457796.85053,bf,11.771,0.02,75.084,1.382
2458007.52201,bf,11.658,0.02,83.304,1.533
2457953.64153,bf,11.717,0.02,78.904,1.452
2458126.86165,bf,11.661,0.02,83.106,1.529
2458191.81977,bf,11.708,0.02,79.55,1.464
2457781.82418,bf,11.704,0.02,79.868,1.47
2457800.77637,bf,11.719,0.02,78.777,1.45
2458377.49728,bf,11.609,0.02,87.171,1.604
2457475.89264,bf,11.704,0.02,79.845,1.469
2458142.83536,bf,11.662,0.02,82.995,1.527
2458356.55692,bf,11.608,0.02,87.206,1.605
2457893.74043,bf,11.766,0.02,75.457,1.388
2457479.85978,bf,11.633,0.02,85.225,1.568
2457971.62838,bf,11.644,0.02,84.4,1.553
2457982.61216,bf,11.708,0.02,79.593,1.465
2457546.65092,bf,11.667,0.02,82.61,1.52
2457791.85321,bf,11.827,0.02,71.306,1.312
2458186.74341,bf,11.751,0.02,76.501,1.408
2457576.50916,bf,11.769,0.02,75.207,1.384
2458139.84401,bf,11.789,0.02,73.848,1.359
2458187.78209,bf,11.785,0.02,74.129,1.364
2458222.77377,bf,11.619,0.02,86.336,1.589
2458332.65483,bf,11.814,0.02,72.155,1.328
2457957.51249,bf,11.704,0.02,79.863,1.469
2458220.73114,bf,11.679,0.02,81.695,1.503
2458194.83398,bf,11.75,0.02,76.54,1.408
2457787.80967,bf,11.654,0.02,83.607,1.538
2458214.65197,bf,11.691,0.02,80.821,1.487
2458195.79809,bf,11.672,0.02,82.263,1.514
2457807.75583,bf,11.735,0.02,77.597,1.428
2457832.72069,bf,11.712,0.02,79.301,1.459
2457828.81113,bf,11.739,0.02,77.336,1.423
2457974.62144,bf,11.779,0.02,74.53,1.371
2457771.85255,bf,11.662,0.02,82.983,1.527
2458223.81483,bf,11.698,0.02,80.278,1.477
2457609.49896,bf,11.739,0.02,77.356,1.423
2458200.83184,bf,11.644,0.02,84.366,1.552
2458329.66146,bf,11.605,0.02,87.455,1.609
2458001.49975,bf,11.652,0.02,83.763,1.541
2457547.639,bf,11.623,0.02,86.013,1.583
2457481.72141,bf,11.688,0.02,81.007,1.491
2457834.73494,bf,11.752,0.02,76.429,1.406
2458136.85249,bf,11.609,0.02,87.153,1.604
2457762.86173,bf,11.659,0.02,83.244,1.532
2457612.6004,bf,11.626,0.02,85.766,1.578
2458209.68419,bf,11.671,0.02,82.314,1.515
2458188.85964,bf,11.74,0.02,77.242,1.421
2457831.82856,bf,11.638,0.02,84.894,1.562
2457785.83632,bf,11.783,0.02,74.258,1.366
2457640.5353,bf,11.689,0.02,80.951,1.49
2458157.84427,bf,11.636,0.02,85.025,1.564
2457534.78918,bf,11.704,0.02,79.889,1.47
2457486.68776,bf,11.769,0.02,75.251,1.385
2457767.87282,bf,11.642,0.02,84.55,1.556
2457979.60652,bf,11.775,0.02,74.771,1.376
2458243.90451,bf,11.731,0.02,77.889,1.433
2458192.80414,bf,11.792,0.02,73.627,1.355
2458338.64497,bf,11.755,0.02,76.168,1.401
2458323.60522,bf,11.644,0.02,84.395,1.553
2458175.74912,bf,11.736,0.02,77.533,1.427
